date,sku_id,opening_stock,stock_received,quantity_sold,returns,adjustments,closing_stock
2026-08-19,P07-S-TEAL,5,0,0,0,0,5
2026-08-19,P07-S-MAROON,5,0,2,0,0,3
2026-08-19,P07-M-MUSTARD,0,8,0,0,0,8
2026-08-19,P07-M-TEAL,7,0,1,0,0,6
2026-08-19,P07-M-MAROON,0,7,4,0,0,3
2026-08-19,P07-L-MUSTARD,2,0,0,0,0,2
2026-08-19,P07-L-TEAL,17,0,0,0,0,17
2026-08-19,P07-L-MAROON,14,0,2,0,0,12
2026-08-19,P07-XL-MUSTARD,17,0,0,0,0,17
2026-08-19,P07-XL-TEAL,10,0,1,0,0,9
2026-08-19,P07-XL-MAROON,7,0,2,0,0,5
2026-08-19,P08-XS-PINK,9,0,0,0,0,9
2026-08-19,P08-XS-BLUE,15,0,0,0,0,15
2026-08-19,P08-XS-GREEN,11,0,0,0,0,11
2026-08-19,P08-S-PINK,9,0,1,0,0,8
2026-08-19,P08-S-BLUE,8,0,0,0,0,8
2026-08-19,P08-S-GREEN,6,0,0,0,0,6
2026-08-19,P08-M-PINK,1,16,0,0,0,17
2026-08-19,P08-M-BLUE,7,0,1,0,0,6
2026-08-19,P08-M-GREEN,6,0,0,0,0,6
2026-08-19,P08-L-PINK,17,0,0,0,0,17
2026-08-19,P08-L-BLUE,6,0,1,0,0,5
2026-08-19,P08-L-GREEN,4,13,1,0,0,16
2026-08-19,P08-XL-PINK,8,0,0,0,0,8
2026-08-19,P08-XL-BLUE,11,0,1,0,0,10
2026-08-19,P08-XL-GREEN,7,0,0,0,0,7
2026-08-19,P09-XS-BLACK,10,0,1,0,0,9
2026-08-19,P09-XS-BEIGE,10,0,1,0,0,9
2026-08-19,P09-XS-NAVY,12,0,0,0,0,12
2026-08-19,P09-S-BLACK,10,0,0,0,0,10
2026-08-19,P09-S-BEIGE,8,0,0,0,0,8
2026-08-19,P09-S-NAVY,8,0,1,0,0,7
2026-08-19,P09-M-BLACK,18,0,0,0,0,18
2026-08-19,P09-M-BEIGE,18,0,1,0,0,17
2026-08-19,P09-M-NAVY,7,0,0,0,0,7
2026-08-19,P09-L-BLACK,4,0,1,0,0,3
2026-08-19,P09-L-BEIGE,13,0,0,0,0,13
2026-08-19,P09-L-NAVY,7,0,0,0,0,7
2026-08-19,P09-XL-BLACK,7,0,0,0,0,7
2026-08-19,P09-XL-BEIGE,10,0,0,0,0,10
2026-08-19,P09-XL-NAVY,11,0,1,0,0,10
2026-08-19,P10-XS-INDIGO,12,0,0,0,0,12
2026-08-19,P10-XS-BLACK,8,0,0,0,0,8
2026-08-19,P10-S-INDIGO,16,0,0,0,0,16
2026-08-19,P10-S-BLACK,10,0,1,0,0,9
2026-08-19,P10-M-INDIGO,16,0,1,0,0,15
2026-08-19,P10-M-BLACK,11,0,3,0,0,8
2026-08-19,P10-L-INDIGO,19,0,0,0,0,19
2026-08-19,P10-L-BLACK,9,0,3,0,0,6
2026-08-19,P10-XL-INDIGO,10,0,0,0,0,10
2026-08-19,P10-XL-BLACK,10,0,0,0,0,10
2026-08-19,P11-XS-WHITE,12,0,0,0,0,12
2026-08-19,P11-XS-LAVENDER,16,0,0,0,0,16
2026-08-19,P11-XS-BLACK,3,0,0,0,0,3
2026-08-19,P11-S-WHITE,5,0,0,0,0,5
2026-08-19,P11-S-LAVENDER,10,0,1,0,0,9
2026-08-19,P11-S-BLACK,15,0,1,0,0,14
2026-08-19,P11-M-WHITE,10,0,0,0,0,10
2026-08-19,P11-M-LAVENDER,7,0,1,0,0,6
2026-08-19,P11-M-BLACK,12,0,0,0,0,12
2026-08-19,P11-L-WHITE,17,0,0,0,0,17
2026-08-19,P11-L-LAVENDER,13,0,0,0,0,13
2026-08-19,P11-L-BLACK,14,0,2,0,0,12
2026-08-19,P12-XS-RED,12,0,0,0,0,12
2026-08-19,P12-XS-BLUE,12,0,1,0,0,11
2026-08-19,P12-XS-WHITE,9,0,0,0,0,9
2026-08-19,P12-S-RED,10,0,0,0,0,10
2026-08-19,P12-S-BLUE,21,0,0,0,0,21
2026-08-19,P12-S-WHITE,7,0,0,0,0,7
2026-08-19,P12-M-RED,11,0,0,0,0,11
2026-08-19,P12-M-BLUE,16,0,1,0,0,15
2026-08-19,P12-M-WHITE,12,0,0,0,0,12
2026-08-19,P12-L-RED,6,0,1,0,0,5
2026-08-19,P12-L-BLUE,15,0,0,0,0,15
2026-08-19,P12-L-WHITE,15,0,1,0,0,14
2026-08-19,P12-XL-RED,5,0,0,0,0,5
2026-08-19,P12-XL-BLUE,7,0,0,0,0,7
2026-08-19,P12-XL-WHITE,5,0,0,0,0,5
2026-08-19,P13-S-WINE,22,0,0,0,0,22
2026-08-19,P13-S-EMERALD,28,0,0,0,0,28
2026-08-19,P13-S-NAVY,21,0,0,0,0,21
2026-08-19,P13-M-WINE,30,0,0,0,0,30
2026-08-19,P13-M-EMERALD,23,0,0,0,0,23
2026-08-19,P13-M-NAVY,29,0,0,0,0,29
2026-08-19,P13-L-WINE,24,0,0,0,0,24
2026-08-19,P13-L-EMERALD,25,0,0,0,0,25
2026-08-19,P13-L-NAVY,23,0,0,0,0,23
2026-08-19,P13-XL-WINE,28,0,0,0,0,28
2026-08-19,P13-XL-EMERALD,27,0,0,0,0,27
2026-08-19,P13-XL-NAVY,28,0,0,0,0,28
2026-08-19,P14-XS-TEAL,13,0,0,0,0,13
2026-08-19,P14-XS-MUSTARD,13,0,0,0,0,13
2026-08-19,P14-XS-MAROON,10,0,0,0,0,10
2026-08-19,P14-S-TEAL,14,0,0,0,0,14
2026-08-19,P14-S-MUSTARD,12,0,0,0,0,12
2026-08-19,P14-S-MAROON,3,16,1,0,0,18
2026-08-19,P14-M-TEAL,14,0,0,0,0,14
2026-08-19,P14-M-MUSTARD,15,0,0,0,0,15
2026-08-19,P14-M-MAROON,6,0,0,0,0,6
2026-08-19,P14-L-TEAL,15,0,0,0,0,15
2026-08-19,P14-L-MUSTARD,16,0,2,0,0,14
2026-08-19,P14-L-MAROON,6,0,0,0,0,6
2026-08-19,P14-XL-TEAL,14,0,0,0,0,14
2026-08-19,P14-XL-MUSTARD,13,0,1,0,0,12
2026-08-19,P14-XL-MAROON,9,0,0,0,0,9
2026-08-19,P15-23Y-YELLOW,6,0,2,0,0,4
2026-08-19,P15-23Y-BLUE,6,0,0,0,0,6
2026-08-19,P15-23Y-RED,15,0,0,0,0,15
2026-08-19,P15-45Y-YELLOW,9,0,0,0,0,9
2026-08-19,P15-45Y-BLUE,15,0,0,0,0,15
2026-08-19,P15-45Y-RED,10,0,1,0,0,9
2026-08-19,P15-67Y-YELLOW,8,0,0,0,0,8
2026-08-19,P15-67Y-BLUE,7,0,0,0,0,7
2026-08-19,P15-67Y-RED,15,0,0,0,0,15
2026-08-19,P15-89Y-YELLOW,6,0,1,0,0,5
2026-08-19,P15-89Y-BLUE,4,18,2,0,0,20
2026-08-19,P15-89Y-RED,5,0,0,0,0,5
2026-08-19,P16-23Y-BLUE,12,0,0,0,0,12
2026-08-19,P16-23Y-BLACK,5,0,0,0,0,5
2026-08-19,P16-45Y-BLUE,6,0,0,0,0,6
2026-08-19,P16-45Y-BLACK,14,0,0,0,0,14
2026-08-19,P16-67Y-BLUE,5,0,0,0,0,5
2026-08-19,P16-67Y-BLACK,18,0,1,0,0,17
2026-08-19,P16-89Y-BLUE,9,0,0,0,0,9
2026-08-19,P16-89Y-BLACK,8,0,1,0,0,7
2026-08-19,P17-23Y-MAROON,10,0,0,0,0,10
2026-08-19,P17-23Y-MUSTARD,13,0,0,0,0,13
2026-08-19,P17-23Y-GREEN,7,0,0,0,0,7
2026-08-19,P17-45Y-MAROON,7,0,0,0,0,7
2026-08-19,P17-45Y-MUSTARD,9,0,0,0,0,9
2026-08-19,P17-45Y-GREEN,10,0,0,0,0,10
2026-08-19,P17-67Y-MAROON,19,0,0,0,0,19
2026-08-19,P17-67Y-MUSTARD,5,0,0,0,0,5
2026-08-19,P17-67Y-GREEN,7,0,4,0,0,3
2026-08-19,P17-89Y-MAROON,6,0,0,0,0,6
2026-08-19,P17-89Y-MUSTARD,5,0,0,0,0,5
2026-08-19,P17-89Y-GREEN,13,0,0,0,0,13
2026-08-19,P18-23Y-PINK,6,0,0,0,0,6
2026-08-19,P18-23Y-PEACH,8,0,0,0,0,8
2026-08-19,P18-23Y-MINT,9,0,0,0,0,9
2026-08-19,P18-45Y-PINK,5,0,0,0,0,5
2026-08-19,P18-45Y-PEACH,10,0,1,0,0,9
2026-08-19,P18-45Y-MINT,9,0,0,0,0,9
2026-08-19,P18-67Y-PINK,7,0,0,0,0,7
2026-08-19,P18-67Y-PEACH,14,0,1,0,0,13
2026-08-19,P18-67Y-MINT,10,0,0,0,0,10
2026-08-19,P18-89Y-PINK,12,0,0,0,0,12
2026-08-19,P18-89Y-PEACH,9,0,0,0,0,9
2026-08-19,P18-89Y-MINT,10,0,0,0,0,10
2026-08-19,P19-23Y-GREY,13,0,0,0,0,13
2026-08-19,P19-23Y-NAVY,10,0,0,0,0,10
2026-08-19,P19-23Y-BLACK,7,0,0,0,0,7
2026-08-19,P19-45Y-GREY,15,0,1,0,0,14
2026-08-19,P19-45Y-NAVY,5,0,0,0,0,5
2026-08-19,P19-45Y-BLACK,5,0,0,0,0,5
2026-08-19,P19-67Y-GREY,19,0,0,0,0,19
2026-08-19,P19-67Y-NAVY,4,11,0,0,0,15
2026-08-19,P19-67Y-BLACK,6,0,0,0,0,6
2026-08-19,P19-89Y-GREY,13,0,0,0,0,13
2026-08-19,P19-89Y-NAVY,18,0,0,0,0,18
2026-08-19,P19-89Y-BLACK,5,0,0,0,0,5
2026-08-19,P20-7-WHITE,9,0,0,0,0,9
2026-08-19,P20-7-BLACK,18,0,2,0,0,16
2026-08-19,P20-7-GREY,15,0,1,0,0,14
2026-08-19,P20-8-WHITE,15,0,0,0,0,15
2026-08-19,P20-8-BLACK,6,0,0,0,0,6
2026-08-19,P20-8-GREY,9,0,0,0,0,9
2026-08-19,P20-9-WHITE,18,0,0,0,0,18
2026-08-19,P20-9-BLACK,6,0,0,0,0,6
2026-08-19,P20-9-GREY,6,0,0,0,0,6
2026-08-19,P20-10-WHITE,8,0,0,0,0,8
2026-08-19,P20-10-BLACK,5,0,0,0,0,5
2026-08-19,P20-10-GREY,4,12,0,0,0,16
2026-08-19,P21-4-TAN,9,0,0,0,0,9
2026-08-19,P21-4-BLACK,6,0,0,0,0,6
2026-08-19,P21-4-GOLD,10,0,1,0,0,9
2026-08-19,P21-5-TAN,16,0,0,0,0,16
2026-08-19,P21-5-BLACK,6,0,0,0,0,6
2026-08-19,P21-5-GOLD,7,0,0,0,0,7
2026-08-19,P21-6-TAN,5,0,0,0,0,5
2026-08-19,P21-6-BLACK,7,0,0,0,0,7
2026-08-19,P21-6-GOLD,16,0,0,0,0,16
2026-08-19,P21-7-TAN,9,0,0,0,0,9
2026-08-19,P21-7-BLACK,11,0,0,0,0,11
2026-08-19,P21-7-GOLD,8,0,0,0,0,8
2026-08-19,P21-8-TAN,5,0,0,0,0,5
2026-08-19,P21-8-BLACK,7,0,0,0,0,7
2026-08-19,P21-8-GOLD,8,0,0,0,0,8
2026-08-19,P22-10C-BLUE,12,0,0,0,0,12
2026-08-19,P22-10C-PINK,8,0,0,0,0,8
2026-08-19,P22-10C-BLACK,9,0,0,0,0,9
2026-08-19,P22-11C-BLUE,8,0,0,0,0,8
2026-08-19,P22-11C-PINK,7,0,0,0,0,7
2026-08-19,P22-11C-BLACK,17,0,0,0,0,17
2026-08-19,P22-12C-BLUE,10,0,0,0,0,10
2026-08-19,P22-12C-PINK,5,0,0,0,0,5
2026-08-19,P22-12C-BLACK,9,0,0,0,0,9
2026-08-19,P22-13C-BLUE,5,0,0,0,0,5
2026-08-19,P22-13C-PINK,10,0,0,0,0,10
2026-08-19,P22-13C-BLACK,3,16,0,0,0,19
2026-08-19,P22-1Y-BLUE,5,0,0,0,0,5
2026-08-19,P22-1Y-PINK,13,0,0,0,0,13
2026-08-19,P22-1Y-BLACK,10,0,1,0,0,9
2026-08-19,P23-7-BLACK,16,0,1,0,0,15
2026-08-19,P23-7-NAVY,16,0,1,0,0,15
2026-08-19,P23-7-GREY,7,0,1,0,0,6
2026-08-19,P23-8-BLACK,6,0,0,0,0,6
2026-08-19,P23-8-NAVY,13,0,0,0,0,13
2026-08-19,P23-8-GREY,16,0,0,0,0,16
2026-08-19,P23-9-BLACK,6,0,0,0,0,6
2026-08-19,P23-9-NAVY,7,0,0,0,0,7
2026-08-19,P23-9-GREY,12,0,1,0,0,11
2026-08-19,P23-10-BLACK,12,0,0,0,0,12
2026-08-19,P23-10-NAVY,6,0,0,0,0,6
2026-08-19,P23-10-GREY,6,0,0,0,0,6
2026-08-19,P24-ONESIZE-BLACK,9,0,0,0,0,9
2026-08-19,P24-ONESIZE-TAN,12,0,1,0,0,11
2026-08-19,P24-ONESIZE-MAROON,8,0,1,0,0,7
2026-08-19,P25-ONESIZE-BLACK,6,0,0,0,0,6
2026-08-19,P25-ONESIZE-PINK,14,0,0,0,0,14
2026-08-19,P25-ONESIZE-BEIGE,7,0,0,0,0,7
2026-08-19,P26-32-BLACK,10,0,0,0,0,10
2026-08-19,P26-32-BROWN,13,0,0,0,0,13
2026-08-19,P26-34-BLACK,6,0,0,0,0,6
2026-08-19,P26-34-BROWN,9,0,0,0,0,9
2026-08-19,P26-36-BLACK,15,0,0,0,0,15
2026-08-19,P26-36-BROWN,8,0,0,0,0,8
2026-08-19,P26-38-BLACK,6,0,0,0,0,6
2026-08-19,P26-38-BROWN,17,0,0,0,0,17
2026-08-19,P27-ONESIZE-BLACK,15,0,0,0,0,15
2026-08-19,P27-ONESIZE-BROWN,9,0,0,0,0,9
2026-08-19,P27-ONESIZE-TAN,9,0,0,0,0,9
2026-08-19,P28-ONESIZE-MULTICOL,5,0,1,0,0,4
2026-08-19,P28-ONESIZE-PINK,15,0,0,0,0,15
2026-08-19,P28-ONESIZE-BLACK,21,0,1,0,0,20
2026-08-19,P29-ONESIZE-BLACK,11,0,1,0,0,10
2026-08-19,P29-ONESIZE-NAVY,11,0,0,0,0,11
2026-08-19,P29-ONESIZE-BEIGE,6,0,1,0,0,5
2026-08-19,P30-ONESIZE-FLORAL,22,0,0,0,0,22
2026-08-19,P30-ONESIZE-MAROON,23,0,0,0,0,23
2026-08-19,P30-ONESIZE-TEAL,22,0,0,0,0,22
2026-08-19,P31-ONESIZE-RED,11,0,0,0,0,11
2026-08-19,P31-ONESIZE-MUSTARD,6,0,0,0,0,6
2026-08-19,P31-ONESIZE-GREEN,12,0,0,0,0,12
2026-08-19,P32-4-BLACK,8,0,0,0,0,8
2026-08-19,P32-4-BEIGE,4,16,0,0,0,20
2026-08-19,P32-4-SILVER,10,0,0,0,0,10
2026-08-19,P32-5-BLACK,17,0,1,0,0,16
2026-08-19,P32-5-BEIGE,13,0,0,0,0,13
2026-08-19,P32-5-SILVER,14,0,0,0,0,14
2026-08-19,P32-6-BLACK,5,0,0,0,0,5
2026-08-19,P32-6-BEIGE,13,0,0,0,0,13
2026-08-19,P32-6-SILVER,7,0,0,0,0,7
2026-08-19,P32-7-BLACK,18,0,0,0,0,18
2026-08-19,P32-7-BEIGE,10,0,1,0,0,9
2026-08-19,P32-7-SILVER,17,0,0,0,0,17
2026-08-19,P32-8-BLACK,5,0,0,0,0,5
2026-08-19,P32-8-BEIGE,5,0,0,0,0,5
2026-08-19,P32-8-SILVER,19,0,0,0,0,19
2026-08-20,P01-S-WHITE,4,0,0,0,0,4
2026-08-20,P01-S-BLACK,18,0,0,0,0,18
2026-08-20,P01-S-NAVY,15,0,4,0,0,11
2026-08-20,P01-S-OLIVE,7,0,1,0,0,6
2026-08-20,P01-M-WHITE,13,0,2,0,0,11
2026-08-20,P01-M-BLACK,19,0,4,0,0,15
2026-08-20,P01-M-NAVY,12,0,2,0,0,10
2026-08-20,P01-M-OLIVE,10,0,2,0,0,8
2026-08-20,P01-L-WHITE,10,0,0,0,0,10
2026-08-20,P01-L-BLACK,4,0,3,0,0,1
2026-08-20,P01-L-NAVY,8,0,0,0,0,8
2026-08-20,P01-L-OLIVE,17,0,0,0,0,17
2026-08-20,P01-XL-WHITE,4,0,1,0,0,3
2026-08-20,P01-XL-BLACK,13,0,0,0,0,13
2026-08-20,P01-XL-NAVY,6,0,0,0,0,6
2026-08-20,P01-XL-OLIVE,5,0,0,0,0,5
2026-08-20,P02-S-NAVY,7,0,1,0,0,6
2026-08-20,P02-S-MAROON,8,0,0,0,0,8
2026-08-20,P02-S-GREY,14,0,1,0,0,13
2026-08-20,P02-M-NAVY,5,0,0,0,0,5
2026-08-20,P02-M-MAROON,5,0,0,0,0,5
2026-08-20,P02-M-GREY,9,0,1,0,0,8
2026-08-20,P02-L-NAVY,3,0,0,0,0,3
2026-08-20,P02-L-MAROON,6,0,0,0,0,6
2026-08-20,P02-L-GREY,7,0,1,0,0,6
2026-08-20,P02-XL-NAVY,6,0,0,0,0,6
2026-08-20,P02-XL-MAROON,16,0,0,0,0,16
2026-08-20,P02-XL-GREY,4,0,0,0,0,4
2026-08-20,P03-30-NAVY,15,0,0,0,0,15
2026-08-20,P03-30-BLACK,4,13,1,0,0,16
2026-08-20,P03-30-LIGHTBLU,11,0,0,0,0,11
2026-08-20,P03-32-NAVY,18,0,0,0,0,18
2026-08-20,P03-32-BLACK,20,0,0,0,0,20
2026-08-20,P03-32-LIGHTBLU,7,0,0,0,0,7
2026-08-20,P03-34-NAVY,13,0,0,0,0,13
2026-08-20,P03-34-BLACK,13,0,0,0,0,13
2026-08-20,P03-34-LIGHTBLU,11,0,1,0,0,10
2026-08-20,P03-36-NAVY,27,0,0,0,0,27
2026-08-20,P03-36-BLACK,27,0,0,0,0,27
2026-08-20,P03-36-LIGHTBLU,30,0,0,0,0,30
2026-08-20,P04-30-BEIGE,5,0,1,0,0,4
2026-08-20,P04-30-OLIVE,6,0,0,0,0,6
2026-08-20,P04-30-NAVY,7,0,0,0,0,7
2026-08-20,P04-32-BEIGE,13,0,0,0,0,13
2026-08-20,P04-32-OLIVE,10,0,0,0,0,10
2026-08-20,P04-32-NAVY,8,0,1,0,0,7
2026-08-20,P04-34-BEIGE,5,0,0,0,0,5
2026-08-20,P04-34-OLIVE,7,0,0,0,0,7
2026-08-20,P04-34-NAVY,8,0,0,0,0,8
2026-08-20,P04-36-BEIGE,9,0,1,0,0,8
2026-08-20,P04-36-OLIVE,16,0,1,0,0,15
2026-08-20,P04-36-NAVY,16,0,0,0,0,16
2026-08-20,P05-S-WHITE,8,0,2,0,0,6
2026-08-20,P05-S-BLUE,14,0,0,0,0,14
2026-08-20,P05-S-GREY,10,0,0,0,0,10
2026-08-20,P05-M-WHITE,15,0,0,0,0,15
2026-08-20,P05-M-BLUE,4,0,0,0,0,4
2026-08-20,P05-M-GREY,15,0,0,0,0,15
2026-08-20,P05-L-WHITE,4,0,2,0,0,2
2026-08-20,P05-L-BLUE,14,0,0,0,0,14
2026-08-20,P05-L-GREY,9,0,2,0,0,7
2026-08-20,P05-XL-WHITE,5,0,1,0,0,4
2026-08-20,P05-XL-BLUE,10,0,0,0,0,10
2026-08-20,P05-XL-GREY,9,0,0,0,0,9
2026-08-20,P06-S-BLACK,21,0,0,0,0,21
2026-08-20,P06-S-WHITE,9,0,1,0,0,8
2026-08-20,P06-S-RED,6,0,1,0,0,5
2026-08-20,P06-M-BLACK,6,0,2,0,0,4
2026-08-20,P06-M-WHITE,10,0,2,0,0,8
2026-08-20,P06-M-RED,6,0,1,0,0,5
2026-08-20,P06-L-BLACK,10,0,2,0,0,8
2026-08-20,P06-L-WHITE,7,0,1,0,0,6
2026-08-20,P06-L-RED,8,0,0,0,0,8
2026-08-20,P06-XL-BLACK,12,0,0,0,0,12
2026-08-20,P06-XL-WHITE,6,0,0,0,0,6
2026-08-20,P06-XL-RED,4,16,0,0,0,20
2026-08-20,P07-XS-MUSTARD,15,0,0,0,0,15
2026-08-20,P07-XS-TEAL,11,0,0,0,0,11
2026-08-20,P07-XS-MAROON,11,0,0,0,0,11
2026-08-20,P07-S-MUSTARD,19,0,0,0,0,19
2026-08-20,P07-S-TEAL,5,0,0,0,0,5
2026-08-20,P07-S-MAROON,3,0,0,0,0,3
2026-08-20,P07-M-MUSTARD,8,0,0,0,0,8
2026-08-20,P07-M-TEAL,6,0,4,0,0,2
2026-08-20,P07-M-MAROON,3,0,1,0,0,2
2026-08-20,P07-L-MUSTARD,2,14,0,0,0,16
2026-08-20,P07-L-TEAL,17,0,1,0,0,16
2026-08-20,P07-L-MAROON,12,0,2,0,0,10
2026-08-20,P07-XL-MUSTARD,17,0,0,0,0,17
2026-08-20,P07-XL-TEAL,9,0,1,0,0,8
2026-08-20,P07-XL-MAROON,5,0,0,0,0,5
2026-08-20,P08-XS-PINK,9,0,0,0,0,9
2026-08-20,P08-XS-BLUE,15,0,0,0,0,15
2026-08-20,P08-XS-GREEN,11,0,0,0,0,11
2026-08-20,P08-S-PINK,8,0,0,0,0,8
2026-08-20,P08-S-BLUE,8,0,0,0,0,8
2026-08-20,P08-S-GREEN,6,0,0,0,0,6
2026-08-20,P08-M-PINK,17,0,0,0,0,17
2026-08-20,P08-M-BLUE,6,0,0,0,0,6
2026-08-20,P08-M-GREEN,6,0,0,0,0,6
2026-08-20,P08-L-PINK,17,0,2,0,0,15
2026-08-20,P08-L-BLUE,5,0,1,0,0,4
2026-08-20,P08-L-GREEN,16,0,0,0,0,16
2026-08-20,P08-XL-PINK,8,0,0,0,0,8
2026-08-20,P08-XL-BLUE,10,0,0,0,0,10
2026-08-20,P08-XL-GREEN,7,0,0,0,0,7
2026-08-20,P09-XS-BLACK,9,0,1,0,0,8
2026-08-20,P09-XS-BEIGE,9,0,0,0,0,9
2026-08-20,P09-XS-NAVY,12,0,0,0,0,12
2026-08-20,P09-S-BLACK,10,0,0,0,0,10
2026-08-20,P09-S-BEIGE,8,0,0,0,0,8
2026-08-20,P09-S-NAVY,7,0,0,0,0,7
2026-08-20,P09-M-BLACK,18,0,1,0,0,17
2026-08-20,P09-M-BEIGE,17,0,0,0,0,17
2026-08-20,P09-M-NAVY,7,0,1,0,0,6
2026-08-20,P09-L-BLACK,3,0,0,0,0,3
2026-08-20,P09-L-BEIGE,13,0,0,0,0,13
2026-08-20,P09-L-NAVY,7,0,0,0,0,7
2026-08-20,P09-XL-BLACK,7,0,0,0,0,7
2026-08-20,P09-XL-BEIGE,10,0,0,0,0,10
2026-08-20,P09-XL-NAVY,10,0,0,0,0,10
2026-08-20,P10-XS-INDIGO,12,0,0,0,0,12
2026-08-20,P10-XS-BLACK,8,0,0,0,0,8
2026-08-20,P10-S-INDIGO,16,0,0,0,0,16
2026-08-20,P10-S-BLACK,9,0,0,0,0,9
2026-08-20,P10-M-INDIGO,15,0,0,0,0,15
2026-08-20,P10-M-BLACK,8,0,1,0,0,7
2026-08-20,P10-L-INDIGO,19,0,1,0,0,18
2026-08-20,P10-L-BLACK,6,0,0,0,0,6
2026-08-20,P10-XL-INDIGO,10,0,0,0,0,10
2026-08-20,P10-XL-BLACK,10,0,0,0,0,10
2026-08-20,P11-XS-WHITE,12,0,0,0,0,12
2026-08-20,P11-XS-LAVENDER,16,0,0,0,0,16
2026-08-20,P11-XS-BLACK,3,14,0,0,0,17
2026-08-20,P11-S-WHITE,5,0,2,0,0,3
2026-08-20,P11-S-LAVENDER,9,0,0,0,0,9
2026-08-20,P11-S-BLACK,14,0,1,0,0,13
2026-08-20,P11-M-WHITE,10,0,2,0,0,8
2026-08-20,P11-M-LAVENDER,6,0,0,0,0,6
2026-08-20,P11-M-BLACK,12,0,1,0,0,11
2026-08-20,P11-L-WHITE,17,0,0,0,0,17
2026-08-20,P11-L-LAVENDER,13,0,0,0,0,13
2026-08-20,P11-L-BLACK,12,0,0,0,0,12
2026-08-20,P12-XS-RED,12,0,0,0,0,12
2026-08-20,P12-XS-BLUE,11,0,0,0,0,11
2026-08-20,P12-XS-WHITE,9,0,0,0,0,9
2026-08-20,P12-S-RED,10,0,0,0,0,10
2026-08-20,P12-S-BLUE,21,0,0,0,0,21
2026-08-20,P12-S-WHITE,7,0,0,0,0,7
2026-08-20,P12-M-RED,11,0,0,0,0,11
2026-08-20,P12-M-BLUE,15,0,1,0,0,14
2026-08-20,P12-M-WHITE,12,0,2,0,0,10
2026-08-20,P12-L-RED,5,0,1,0,0,4
2026-08-20,P12-L-BLUE,15,0,0,0,0,15
2026-08-20,P12-L-WHITE,14,0,1,0,0,13
2026-08-20,P12-XL-RED,5,0,0,0,0,5
2026-08-20,P12-XL-BLUE,7,0,0,0,0,7
2026-08-20,P12-XL-WHITE,5,0,1,0,0,4
2026-08-20,P13-S-WINE,22,0,0,0,0,22
2026-08-20,P13-S-EMERALD,28,0,0,0,0,28
2026-08-20,P13-S-NAVY,21,0,0,0,0,21
2026-08-20,P13-M-WINE,30,0,0,0,0,30
2026-08-20,P13-M-EMERALD,23,0,0,0,0,23
2026-08-20,P13-M-NAVY,29,0,0,0,0,29
2026-08-20,P13-L-WINE,24,0,2,0,0,22
2026-08-20,P13-L-EMERALD,25,0,0,0,0,25
2026-08-20,P13-L-NAVY,23,0,0,0,0,23
2026-08-20,P13-XL-WINE,28,0,0,0,0,28
2026-08-20,P13-XL-EMERALD,27,0,0,0,0,27
2026-08-20,P13-XL-NAVY,28,0,0,0,0,28
2026-08-20,P14-XS-TEAL,13,0,1,0,0,12
2026-08-20,P14-XS-MUSTARD,13,0,0,0,0,13
2026-08-20,P14-XS-MAROON,10,0,0,0,0,10
2026-08-20,P14-S-TEAL,14,0,0,0,0,14
2026-08-20,P14-S-MUSTARD,12,0,0,0,0,12
2026-08-20,P14-S-MAROON,18,0,0,0,0,18
2026-08-20,P14-M-TEAL,14,0,2,0,0,12
2026-08-20,P14-M-MUSTARD,15,0,0,0,0,15
2026-08-20,P14-M-MAROON,6,0,0,0,0,6
2026-08-20,P14-L-TEAL,15,0,0,0,0,15
2026-08-20,P14-L-MUSTARD,14,0,1,0,0,13
2026-08-20,P14-L-MAROON,6,0,1,0,0,5
2026-08-20,P14-XL-TEAL,14,0,2,0,0,12
2026-08-20,P14-XL-MUSTARD,12,0,0,0,0,12
2026-08-20,P14-XL-MAROON,9,0,0,0,0,9
2026-08-20,P15-23Y-YELLOW,4,16,0,0,0,20
2026-08-20,P15-23Y-BLUE,6,0,0,0,0,6
2026-08-20,P15-23Y-RED,15,0,0,0,0,15
2026-08-20,P15-45Y-YELLOW,9,0,0,0,0,9
2026-08-20,P15-45Y-BLUE,15,0,1,0,0,14
2026-08-20,P15-45Y-RED,9,0,1,0,0,8
2026-08-20,P15-67Y-YELLOW,8,0,2,0,0,6
2026-08-20,P15-67Y-BLUE,7,0,0,0,0,7
2026-08-20,P15-67Y-RED,15,0,0,0,0,15
2026-08-20,P15-89Y-YELLOW,5,0,0,0,0,5
2026-08-20,P15-89Y-BLUE,20,0,0,0,0,20
2026-08-20,P15-89Y-RED,5,0,0,0,0,5
2026-08-20,P16-23Y-BLUE,12,0,0,0,0,12
2026-08-20,P16-23Y-BLACK,5,0,0,0,0,5
2026-08-20,P16-45Y-BLUE,6,0,0,0,0,6
2026-08-20,P16-45Y-BLACK,14,0,1,0,0,13
2026-08-20,P16-67Y-BLUE,5,0,0,0,0,5
2026-08-20,P16-67Y-BLACK,17,0,0,0,0,17
2026-08-20,P16-89Y-BLUE,9,0,1,0,0,8
2026-08-20,P16-89Y-BLACK,7,0,0,0,0,7
2026-08-20,P17-23Y-MAROON,10,0,0,0,0,10
2026-08-20,P17-23Y-MUSTARD,13,0,0,0,0,13
2026-08-20,P17-23Y-GREEN,7,0,0,0,0,7
